id_pdc_itinerance,id_station_itinerance
FRTSLE0003PZ,FRTSLP1736
FRTSLE0DK8GS,FRTSLP30182
FRTSLE0004R3,FRTSLP16281
FRTSLE10HN2R,FRTSLP16281
FRTSLE10HMTP,FRTSLP16281
FRTSLE140O9X,FRTSLP30038
FRTSLE140O6R,FRTSLP30038
FRTSLE0CGDUF,FRTSLP33831
FRTSLE0CGDMN,FRTSLP33831
FRTSLE0CGDKH,FRTSLP33831
FRTSLE0CGDKF,FRTSLP33831
FRTSLE0004QN,FRTSLP16281
FRTSLE0CGDUH,FRTSLP33831
FRTSLE0DOI1W,FRTSLP34043
FRTSLE0004RF,FRTSLP16281
FRTSLE0004RV,FRTSLP16281
FRTSLE0003J9,FRTSLP1728
FRTSLE0IEU9U,FRTSLP33181
FRTSLE00036L,FRTSLP14836
FRTSLE0DOI1X,FRTSLP34043
FRTSLE0DOI1Z,FRTSLP34043
FRTSLE0DBEX2,FRTSLP27522
FRTSLE0003E3,FRTSLP1725
FRTSLE10HN6H,FRTSLP16281
FRTSLE0CFB1H,FRTSLP33179
FRTSLE0004R7,FRTSLP16281
FRTSLE00036R,FRTSLP14836
FRTSLE0004P3,FRTSLP17909
FRTSLE0004OT,FRTSLP17909
FRTSLE0004OV,FRTSLP17909
FRTSLE10HND4,FRTSLP16281
FRTSLE0004QR,FRTSLP16281
FRTSLE00036D,FRTSLP14836
FRTSLE1U3HKF,FRTSLP29592
FRTSLE10HMVQ,FRTSLP16281
FRTSLE0003E1,FRTSLP1725
FRTSLE140O9Y,FRTSLP30038
FRTSLE0004RZ,FRTSLP16281
FRTSLE10HMTU,FRTSLP16281
FRTSLE1U3HKC,FRTSLP29592
FRTSLE0004RB,FRTSLP16281
FRTSLE1U3HKN,FRTSLP29592
FRTSLE10HMTT,FRTSLP16281
FRTSLE0004BR,FRTSLP7139
FRTSLE140ONZ,FRTSLP30038
FRTSLE337F5V,FRTSLP1772
FRTSLE0003ED,FRTSLP1725
FRTSLE0003WV,FRTSLP1772
FRTSLE0CGO49,FRTSLP27522
FRTSLE0CGO3X,FRTSLP27522
FRTSLE0004QT,FRTSLP16281
FRTSLE00036H,FRTSLP14836
FRTSLE0003DX,FRTSLP1725
FRTSLE0003EJ,FRTSLP1725
FRTSLE0004C1,FRTSLP7139
FRTSLE10HN5D,FRTSLP16281
FRTSLE10HMVU,FRTSLP16281
FRTSLE0004RD,FRTSLP16281
FRTSLE0004RL,FRTSLP16281
FRTSLE0004QX,FRTSLP16281
FRTSLE5CQRX3,FRTSLP1728
FRTSLE0DOI20,FRTSLP34043
FRTSLE0004RH,FRTSLP16281
FRTSLE0004P7,FRTSLP17909
FRTSLE337F4C,FRTSLP1772
FRTSLE337F2G,FRTSLP1772
FRTSLE0CFB27,FRTSLP33179
FRTSLE0CFB1N,FRTSLP33179
FRTSLE0CFB2M,FRTSLP33179
FRTSLE0DOI21,FRTSLP34043
FRTSLE10HMTM,FRTSLP16281
FRTSLE0004QL,FRTSLP16281
FRTSLE0003EH,FRTSLP1725
FRTSLE0DOI23,FRTSLP34043
FRTSLE000365,FRTSLP14836
FRTSLE000367,FRTSLP14836
FRTSLE15T93U,FRTSLP28329
FRTSLE337F5P,FRTSLP1772
FRTSLE0004RP,FRTSLP16281
FRTSLE0004R5,FRTSLP16281
FRTSLE0004QJ,FRTSLP16281
FRTSLE00036F,FRTSLP14836
FRTSLE0004RT,FRTSLP16281
FRTSLE337EX8,FRTSLP1772
FRTSLE00036B,FRTSLP14836
FRTSLE0CGO2J,FRTSLP27522
FRTSLE00035Z,FRTSLP14836
FRTSLE000363,FRTSLP14836
FRTSLE0003X5,FRTSLP1772
FRTSLE0004S1,FRTSLP16281
FRTSLE337EVU,FRTSLP1772
FRTSLE0003CX,FRTSLP1734
FRTSLE10HMTN,FRTSLP16281
FRTSLE00074Y,FRTSLP28329
FRTSLE0003X1,FRTSLP1772
FRTSLE0004BX,FRTSLP7139
FRTSLE0003WZ,FRTSLP1772
FRTSLE0004C5,FRTSLP7139
FRTSLE00074Q,FRTSLP28329
FRTSLE0003X3,FRTSLP1772
FRTSLE0004C3,FRTSLP7139
FRTSLE0003WT,FRTSLP1772
FRTSLE0004BV,FRTSLP7139
FRTSLE00036J,FRTSLP14836
FRTSLE000361,FRTSLP14836
FRTSLE0003WX,FRTSLP1772
FRTSLE0004BZ,FRTSLP7139
FRTSLE0004RN,FRTSLP16281
FRTSLE0DOI22,FRTSLP34043
FRTSLE0004RJ,FRTSLP16281
FRTSLE10HMTO,FRTSLP16281
FRTSLE0003U9,FRTSLP1759
FRTSLE0004RR,FRTSLP16281
FRTSLE10HMTS,FRTSLP16281
FRTSLE0004QP,FRTSLP16281
FRTSLE0DOI1Y,FRTSLP34043
FRTSLE000413,FRTSLP1768
FRTSLE15TENO,FRTSLP28329
FRTSLE337F4I,FRTSLP1772
FRTSLE1BHJ51,FRTSLP413824
FRTSLE0003EF,FRTSLP1725
FRTSLE0003E5,FRTSLP1725
FRTSLE0004QZ,FRTSLP16281
FRTSLE10HN51,FRTSLP16281
FRTSLE10HMVP,FRTSLP16281
FRTSLE00036N,FRTSLP14836
FRTSLE00035X,FRTSLP14836
FRTSLE00036P,FRTSLP14836
FRTSLE10HNOB,FRTSLP16281
FRTSLE0004RX,FRTSLP16281
FRTSLE0004OZ,FRTSLP17909
FRTSLE0004P9,FRTSLP17909
FRTSLE000369,FRTSLP14836
FRTSLE0003TZ,FRTSLP6462
FRTSLE0004PB,FRTSLP17909
FRTSLE0CFB1T,FRTSLP33179
FRTSLE00074I,FRTSLP28329
FRTSLE00074W,FRTSLP28329
FRTSLE0004OR,FRTSLP17909
FRTSLE0003CV,FRTSLP1734
FRTSLE10HMTQ,FRTSLP16281
FRTSLE0CGO36,FRTSLP27522
FRTSLE0CFB1B,FRTSLP33179
FRTSLE0CFB2B,FRTSLP33179
FRTSLE0YCV99,FRTSLP28329
FRTSLE0I96ZU,FRTSLP29498
FRTSLE2K1KPB,FRTSLP28329
FRTSLE1DB332,FRTSLP28329
FRTSLE0CK54Z,FRTSLP28329
FRTSLE0004QV,FRTSLP16281
FRTSLE000419,FRTSLP1761
FRTSLE000417,FRTSLP1761
FRTSLE00074O,FRTSLP28329
FRTSLE0004R1,FRTSLP16281
FRTSLE00041J,FRTSLP1761
FRTSLE0I975H,FRTSLP29498
FRTSLE0DBF17,FRTSLP27522
FRTSLE1MDS5V,FRTSLP450161
FRTSLE1MDS78,FRTSLP450161
FRTSLE1MDS7A,FRTSLP450161
FRTSLE1MDS7B,FRTSLP450161
FRTSLE1MDS4O,FRTSLP450161
FRTSLE1MDS4R,FRTSLP450161
FRTSLE1MDS3I,FRTSLP450161
FRTSLE1MDS4P,FRTSLP450161
FRTSLE00041L,FRTSLP1761
FRTSLE0I971S,FRTSLP29498
FRTSLE15TDRD,FRTSLP28329
FRTSLE0CGO5X,FRTSLP27522
FRTSLE00040T,FRTSLP1768
FRTSLE00041D,FRTSLP1761
FRTSLE00041H,FRTSLP1761
FRTSLE00041B,FRTSLP1761
FRTSLE00041F,FRTSLP1761
FRTSLE0CGO5B,FRTSLP27522
FRTSLE0COU6L,FRTSLP30031
FRTSLE0COU7G,FRTSLP30031
FRTSLE0COU3T,FRTSLP30031
FRTSLE0COU38,FRTSLP30031
FRTSLE0COU94,FRTSLP30031
FRTSLE0COU4R,FRTSLP30031
FRTSLE0003DZ,FRTSLP1725
FRTSLE1CYTEZ,FRTSLP1738
FRTSLE0COU53,FRTSLP30031
FRTSLE0DXYN7,FRTSLP30031
FRTSLE0COU72,FRTSLP30031
FRTSLE0COU36,FRTSLP30031
FRTSLE0COU7Z,FRTSLP30031
FRTSLE0COU34,FRTSLP30031
FRTSLE0COU4A,FRTSLP30031
FRTSLE0COU5Q,FRTSLP30031
FRTSLE0COU8J,FRTSLP30031
FRTSLE1FZ3B0,FRTSLP1736
FRTSLE0COU41,FRTSLP30031
FRTSLE0COU4G,FRTSLP30031
FRTSLE0COU65,FRTSLP30031
FRTSLE0COU5G,FRTSLP30031
FRTSLE0COU3M,FRTSLP30031
FRTSLE1BAZJJ,FRTSLP413824
FRTSLE0003PB,FRTSLP1723
FRTSLE1FZ3P7,FRTSLP1736
FRTSLE0I9789,FRTSLP29498
FRTSLE0I96Y6,FRTSLP29498
FRTSLE1FZ3P3,FRTSLP1736
FRTSLE1FZ3P6,FRTSLP1736
FRTSLE0IEUA3,FRTSLP33181
FRTSLE0CGO2T,FRTSLP27522
FRTSLE0CGORB,FRTSLP27522
FRTSLE0CGO4R,FRTSLP27522
FRTSLE1A7OQN,FRTSLP27522
FRTSLE0003UV,FRTSLP1759
FRTSLE0DBETS,FRTSLP27522
FRTSLE00040R,FRTSLP1768
FRTSLE0DBETQ,FRTSLP27522
FRTSLE1A7OSU,FRTSLP27522
FRTSLE0003PV,FRTSLP1736
FRTSLE0I97BD,FRTSLP29498
FRTSLE0CGO31,FRTSLP27522
FRTSLE1A7OQM,FRTSLP27522
FRTSLE000411,FRTSLP1768
FRTSLE0003U3,FRTSLP1759
FRTSLE0I972R,FRTSLP29498
FRTSLE0003UR,FRTSLP1759
FRTSLE0003UD,FRTSLP1759
FRTSLE0KYG2K,FRTSLP1759
FRTSLE0IEU9V,FRTSLP33181
FRTSLE0KYFUD,FRTSLP1759
FRTSLE0I96TZ,FRTSLP29498
FRTSLE0KYG1Q,FRTSLP1759
FRTSLE0003Q1,FRTSLP1736
FRTSLE0I97A2,FRTSLP29498
FRTSLE0003UH,FRTSLP1759
FRTSLE0KYFTT,FRTSLP1759
FRTSLE1CYTJO,FRTSLP1738
FRTSLE0IEU9T,FRTSLP33181
FRTSLE0KYFXP,FRTSLP1759
FRTSLE1CYTHW,FRTSLP1738
FRTSLE0I976W,FRTSLP29498
FRTSLE0I96WX,FRTSLP29498
FRTSLE0I9743,FRTSLP29498
FRTSLE0003UP,FRTSLP1759
FRTSLE0KYG2E,FRTSLP1759
FRTSLE0KYG39,FRTSLP1759
FRTSLE0003UT,FRTSLP1759
FRTSLE0KYG1J,FRTSLP1759
FRTSLE0IEUA1,FRTSLP33181
FRTSLE0KYG38,FRTSLP1759
FRTSLE0KYFTU,FRTSLP1759
FRTSLE0KYG2F,FRTSLP1759
FRTSLE0KYG0A,FRTSLP1759
FRTSLE0I96YM,FRTSLP29498
FRTSLE0003UB,FRTSLP1759
FRTSLE0003UN,FRTSLP1759
FRTSLE0003UL,FRTSLP1759
FRTSLE0KYFXN,FRTSLP1759
FRTSLE0CZRWV,FRTSLP1738
FRTSLE0IEU9X,FRTSLP33181
FRTSLE0KYFUF,FRTSLP1759
FRTSLE0IEU9Y,FRTSLP33181
FRTSLE0003U5,FRTSLP1759
FRTSLE0I974Q,FRTSLP29498
FRTSLE0IEUA0,FRTSLP33181
FRTSLE0I96ZJ,FRTSLP29498
FRTSLE0I970L,FRTSLP29498
FRTSLE1CYTHY,FRTSLP1738
FRTSLE0CZRZO,FRTSLP1738
FRTSLE0CZS00,FRTSLP1738
FRTSLE0CZRRL,FRTSLP1738
FRTSLE1BAYYD,FRTSLP413824
FRTSLE1CYTG8,FRTSLP1738
FRTSLE1FZ3AY,FRTSLP1736
FRTSLE1BAZ2E,FRTSLP413824
FRTSLE1BHJ50,FRTSLP413824
FRTSLE0003E9,FRTSLP1725
FRTSLE1FZ3AZ,FRTSLP1736
FRTSLE1CYTM5,FRTSLP1738
FRTSLE1BAZFM,FRTSLP413824
FRTSLE0003PR,FRTSLP1736
FRTSLE0003PT,FRTSLP1736
FRTSLE1BHJ52,FRTSLP413824
FRTSLE000439,FRTSLP1763
FRTSLE00043F,FRTSLP1763
FRTSLE41JANL,FRTSLP1763
FRTSLE41JANO,FRTSLP1763
FRTSLE000435,FRTSLP1763
FRTSLE00043D,FRTSLP1763
FRTSLE41JANK,FRTSLP1763
FRTSLE41JANI,FRTSLP1763
FRTSLE41JANH,FRTSLP1763
FRTSLE000437,FRTSLP1763
FRTSLE000433,FRTSLP1763
FRTSLE00043B,FRTSLP1763
FRTSLE00043H,FRTSLP1763
FRTSLE41JANM,FRTSLP1763
FRTSLE41JANJ,FRTSLP1763
FRTSLE41JANN,FRTSLP1763
FRTSLE0CZRQY,FRTSLP1738
FRTSLE0CZRX1,FRTSLP1738
FRTSLE1BAZC5,FRTSLP413824
FRTSLE00032R,FRTSLP29532
FRTSLE0003Q3,FRTSLP1736
FRTSLE00032X,FRTSLP29532
FRTSLE000335,FRTSLP29532
FRTSLE00032Z,FRTSLP29532
FRTSLE1FZ3PA,FRTSLP1736
FRTSLE00032J,FRTSLP29532
FRTSLE00032N,FRTSLP29532
FRTSLE00032D,FRTSLP29532
FRTSLE00032T,FRTSLP29532
FRTSLE00032V,FRTSLP29532
FRTSLE00032F,FRTSLP29532
FRTSLE00032H,FRTSLP29532
FRTSLE00032L,FRTSLP29532
FRTSLE000331,FRTSLP29532
FRTSLE000337,FRTSLP29532
FRTSLE00032P,FRTSLP29532
FRTSLE000333,FRTSLP29532
FRTSLE0PRNH6,FRTSLP424918
FRTSLE0PRNH7,FRTSLP424918
FRTSLE0PRNH5,FRTSLP424918
FRTSLE00L586,FRTSLP30259
FRTSLE00L57A,FRTSLP30259
FRTSLE00L5AA,FRTSLP30259
FRTSLE00L5AC,FRTSLP30259
FRTSLE0PRNH4,FRTSLP424918
FRTSLE0PRNH8,FRTSLP424918
FRTSLE00L58I,FRTSLP30259
FRTSLE00L5A8,FRTSLP30259
FRTSLE00L58Y,FRTSLP30259
FRTSLE0004VT,FRTSLP17341
FRTSLE0004WD,FRTSLP17341
FRTSLE0G2WDF,FRTSLP17341
FRTSLE0G2WDJ,FRTSLP17341
FRTSLE0G2WDK,FRTSLP17341
FRTSLE0004WF,FRTSLP17341
FRTSLE0004WH,FRTSLP17341
FRTSLE0004WL,FRTSLP17341
FRTSLE0004VR,FRTSLP17341
FRTSLE00L576,FRTSLP30259
FRTSLE00L59I,FRTSLP30259
FRTSLE00L58K,FRTSLP30259
FRTSLE00L592,FRTSLP30259
FRTSLE00L588,FRTSLP30259
FRTSLE0G2VVI,FRTSLP17341
FRTSLE0G2WDD,FRTSLP17341
FRTSLE0004W1,FRTSLP17341
FRTSLE0004W9,FRTSLP17341
FRTSLE0004WB,FRTSLP17341
FRTSLE0PRNH2,FRTSLP424918
FRTSLE0PRNH3,FRTSLP424918
FRTSLE1F9J65,FRTSLP417057
FRTSLE1F9J64,FRTSLP417057
FRTSLE0DZJUM,FRTSLP30183
FRTSLE0004W5,FRTSLP17341
FRTSLE0004W3,FRTSLP17341
FRTSLE00L59K,FRTSLP30259
FRTSLE10FJ19,FRTSLP5367
FRTSLE00L578,FRTSLP30259
FRTSLE00L590,FRTSLP30259
FRTSLE10FHOU,FRTSLP5367
FRTSLE1LRU4P,FRTSLP5367
FRTSLE0PRNH1,FRTSLP424918
FRTSLE10F23Y,FRTSLP5367
FRTSLE10F23W,FRTSLP5367
FRTSLE10FIBV,FRTSLP5367
FRTSLE10FHUR,FRTSLP5367
FRTSLE0003SZ,FRTSLP5367
FRTSLE10F1VF,FRTSLP5367
FRTSLE0003S5,FRTSLP5367
FRTSLE10F1X5,FRTSLP5367
FRTSLE10F263,FRTSLP5367
FRTSLE11CQC6,FRTSLP5367
FRTSLE00L58M,FRTSLP30259
FRTSLE00L57C,FRTSLP30259
FRTSLE00L58A,FRTSLP30259
FRTSLE00L59M,FRTSLP30259
FRTSLE1DKK81,FRTSLP5367
FRTSLE0003SJ,FRTSLP5367
FRTSLE0003ST,FRTSLP5367
FRTSLE0003SV,FRTSLP5367
FRTSLE00L594,FRTSLP30259
FRTSLE0003SL,FRTSLP5367
FRTSLE10FHOX,FRTSLP5367
FRTSLE1F9J66,FRTSLP417057
FRTSLE00L58O,FRTSLP30259
FRTSLE00L59O,FRTSLP30259
FRTSLE10FHOV,FRTSLP5367
FRTSLE1DKI95,FRTSLP5367
FRTSLE1LRV0A,FRTSLP5367
FRTSLE10F2AJ,FRTSLP5367
FRTSLE0003S7,FRTSLP5367
FRTSLE0004WJ,FRTSLP17341
FRTSLE0G2WDG,FRTSLP17341
FRTSLE0G2WDE,FRTSLP17341
FRTSLE1F9J69,FRTSLP417057
FRTSLE0004VX,FRTSLP17341
FRTSLE1F9J6A,FRTSLP417057
FRTSLE10F1YK,FRTSLP5367
FRTSLE0003T5,FRTSLP5367
FRTSLE0004VZ,FRTSLP17341
FRTSLE10FIBU,FRTSLP5367
FRTSLE10FHZX,FRTSLP5367
FRTSLE00L5A6,FRTSLP30259
FRTSLE00L58C,FRTSLP30259
FRTSLE10FGAW,FRTSLP5367
FRTSLE10FHUK,FRTSLP5367
FRTSLE1DKJ3L,FRTSLP5367
FRTSLE0DZJUK,FRTSLP30183
FRTSLE0004VV,FRTSLP17341
FRTSLE0003SP,FRTSLP5367
FRTSLE0003SX,FRTSLP5367
FRTSLE1F9J68,FRTSLP417057
FRTSLE0003SR,FRTSLP5367
FRTSLE0003T9,FRTSLP5367
FRTSLE10FHZW,FRTSLP5367
FRTSLE10F23X,FRTSLP5367
FRTSLE10FHUN,FRTSLP5367
FRTSLE1LRVEK,FRTSLP5367
FRTSLE0003SH,FRTSLP5367
FRTSLE1DKJRS,FRTSLP5367
FRTSLE0004WN,FRTSLP17341
FRTSLE0004VN,FRTSLP17341
FRTSLE0004WP,FRTSLP17341
FRTSLE0G2WDH,FRTSLP17341
FRTSLE0G2WDI,FRTSLP17341
FRTSLE0004W7,FRTSLP17341
FRTSLE0004VP,FRTSLP17341
FRTSLE1F9J67,FRTSLP417057
FRTSLE0003S3,FRTSLP5367
FRTSLE1F9J63,FRTSLP417057
FRTSLE10F262,FRTSLP5367
FRTSLE10F261,FRTSLP5367
FRTSLE1DKHJZ,FRTSLP5367
FRTSLE1DKIQB,FRTSLP5367
FRTSLE0003SF,FRTSLP5367
FRTSLE0003T3,FRTSLP5367
FRTSLE10F264,FRTSLP5367
FRTSLE10FHOT,FRTSLP5367
FRTSLE10F1SM,FRTSLP5367
FRTSLE0003SD,FRTSLP5367
FRTSLE0003TF,FRTSLP5367
FRTSLE0003TD,FRTSLP5367
FRTSLE0003SN,FRTSLP5367
FRTSLE0003TH,FRTSLP5367
FRTSLE10FGAV,FRTSLP5367
FRTSLE10FMYE,FRTSLP5367
FRTSLE0DZJUS,FRTSLP30183
FRTSLE0DZJUR,FRTSLP30183
FRTSLE0DZJUQ,FRTSLP30183
FRTSLE0DZJUL,FRTSLP30183
FRTSLE0DZJUN,FRTSLP30183
FRTSLE0DZJUP,FRTSLP30183
FRTSLE1DKIGH,FRTSLP5367
FRTSLE0DZJUO,FRTSLP30183
FRTSLE0DZJUT,FRTSLP30183
FRTSLE11MTQI,FRTSLP30183
FRTSLE0DZJUI,FRTSLP30183
FRTSLE11MTPV,FRTSLP30183
FRTSLE0DZJUJ,FRTSLP30183
FRTSLE10FHZU,FRTSLP5367
FRTSLE1DKK0P,FRTSLP5367
FRTSLE10FHZN,FRTSLP5367
FRTSLE10FHUJ,FRTSLP5367
FRTSLE0003S9,FRTSLP5367
FRTSLE1DKID0,FRTSLP5367
FRTSLE0003T1,FRTSLP5367
FRTSLE10FJ18,FRTSLP5367
FRTSLE0003SB,FRTSLP5367
FRTSLE0003TB,FRTSLP5367
FRTSLE0003TJ,FRTSLP5367
FRTSLE0003T7,FRTSLP5367
FRTSLE0003TL,FRTSLP5367
FRTSLE10FHOY,FRTSLP5367
