objetID,dateRefere,route,pr,depPr,concession,abs,cumul,x,y,z,cote,voie,accrochage,dateMES,nom,No,nbBretelle,nature,nature_lib,forme,forme_lib,fonction,commentair,sectionnem,sectionn_1
EchangeurA0089Pr175,2025-01-01,A0089,175,19,C,872.0,157258.0,572903.75,6451837.53,0.0,I,0,ACCROCHE,,Terrasson-la-Villedieu,18,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,19,ASF
EchangeurA0089Pr183,2025-01-01,A0089,183,19,C,890.0,165276.0,579954.17,6454061.06,0.0,I,0,ACCROCHE,,Brive Ouest,19,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,19,ASF
EchangeurA0089Pr197,2025-01-01,A0089,186,19,C,89.0,167475.0,581305.12,6455598.65,0.0,I,0,ACCROCHE,,Bifurcation de Saint-Pardoux-l'Ortigier (Bifurcation A20),,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr187,2025-01-01,A0089,198,19,C,0.0,167987.0,588203.59,6468583.34,0.0,I,0,ACCROCHE,,Brive Nord (Bifurcation A20),,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr202,2025-01-01,A0089,202,19,C,900.0,172907.0,591419.94,6465629.39,0.0,I,0,ACCROCHE,,Saint Germain les Vergnes,19.1,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,19,ASF
EchangeurA0089Pr215,2025-01-01,A0089,215,19,C,945.0,185952.0,602815.02,6470571.93,0.0,I,0,ACCROCHE,,Tulle Nord,20,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr224,2025-01-01,A0089,224,19,C,206.0,194213.0,610059.15,6468755.22,0.0,I,0,ACCROCHE,,Tulle Est,21,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr242,2025-01-01,A0089,242,19,C,504.0,212511.0,623405.75,6479655.02,0.0,I,0,ACCROCHE,,Egletons,22,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr266,2025-01-01,A0089,266,19,C,885.0,236892.0,642656.8,6490903.74,0.0,I,0,ACCROCHE,,Ussel Ouest,23,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr283,2025-01-01,A0089,283,19,C,35.0,253042.0,654667.26,6498618.21,0.0,I,0,ACCROCHE,,Ussel Est,24,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,19,ASF
EchangeurA0089Pr306,2025-01-01,A0089,306,63,C,645.0,276652.0,675038.11,6508045.9,0.0,I,0,ACCROCHE,,Le Sancy,25,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,63,ASF
EchangeurA0089Pr329,2025-01-01,A0089,329,63,C,500.0,299507.0,685812.06,6526031.68,0.0,I,0,ACCROCHE,,Bromont - Lamothe (Pontgibaud),26,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,63,ASF
EchangeurA0089Pr349,2025-01-01,A0089,349,63,C,980.0,319987.0,699373.85,6539690.46,0.0,I,0,ACCROCHE,,Manzat,27,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,63,ASF
EchA0089Pr358,2025-01-01,A0089,358,63,C,0.0,328007.0,706966.82,6541692.02,0.0,I,0,ACCROCHE,,A71/A89,,2,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,63,ASF
EchangeurA0089Pr358,2025-01-01,A0089,400,63,C,0.0,328892.0,711718.93,6522879.74,0.0,I,0,ACCROCHE,,Bifurcation A71 (Combronde),,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,63,ASF
EchangeurA0089Pr400,2025-01-01,A0089,400,63,C,332.0,329224.0,712053.72,6522956.6,0.0,I,0,ACCROCHE,,Bifurcation A71 (A71/A89),,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,63,ASF
EchangeurA0089Pr407,2025-01-01,A0089,407,63,C,243.0,335805.0,717994.4,6525465.68,0.0,I,0,ACCROCHE,,Bifurcation A711 (A89/A711),,2,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,F,,63,ASF
EchangeurA0089Pr419,2025-01-01,A0089,419,63,C,81.0,347643.0,729333.13,6527980.83,0.0,I,0,ACCROCHE,,Lezoux,28,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,63,ASF
EchangeurA0089Pr428,2025-01-01,A0089,428,63,C,865.0,357427.0,738802.57,6529186.57,0.0,I,0,ACCROCHE,,Thiers-Ouest,29,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,63,ASF
EchangeurA0089Pr440,2025-01-01,A0089,440,63,C,62.0,368624.0,748250.87,6531501.3,0.0,I,0,ACCROCHE,,Thiers-Est,30,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,63,ASF
EchangeurA0089Pr455,2025-01-01,A0089,455,42,C,545.0,384107.0,761367.65,6528498.25,0.0,I,0,ACCROCHE,,Noiretable,31,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,42,ASF
EchangeurA0089Pr477,2025-01-01,A0089,477,42,C,545.0,406107.0,781049.1,6529137.94,0.0,I,0,ACCROCHE,,Saint-Germain-Laval,32,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,42,ASF
EchangeurA0089Pr484,2025-01-01,A0089,484,42,C,632.0,413194.0,786333.81,6525196.58,0.0,I,0,ACCROCHE,,Bifurcation de Nervieux,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,42,ASF
EchangeurA0089Pr489,2025-01-01,A0089,489,42,C,855.0,419017.0,790518.33,6527019.27,0.0,I,0,ACCROCHE,,Balbigny,33,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,42,ASF
EchangeurA0089Pr512,2025-01-01,A0089,512,69,C,456.0,441618.0,809159.28,6533092.88,0.0,I,0,ACCROCHE,,Tarare Ouest,34,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,69,ASF
EchangeurA0089Pr522,2025-01-01,A0089,522,69,C,303.0,451465.0,818044.45,6531652.66,0.0,I,0,ACCROCHE,,Tarare Est,35,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,69,ASF
EchangeurA0089Pr533,2025-01-01,A0089,533,69,C,536.0,462698.0,828589.14,6529567.92,0.0,I,0,ACCROCHE,,Fleurieux (via bretelle de l'Arbresle),36,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,69,ASF
EchangeurA0089Pr535,2025-01-01,A0089,535,69,C,174.0,464336.0,829848.35,6528801.32,0.0,I,0,ACCROCHE,,Pont de Dorieux,37,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,69,ASF
EchangeurA0089Pr537,2025-01-01,A0089,537,69,C,816.0,466978.0,830857.18,6526548.27,0.0,I,0,ACCROCHE,,La Tour de Slavagny,38,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,69,ASF
EchA0089Pr539,2025-01-01,A0089,539,69,C,43.0,468205.0,831775.85,6525882.24,0.0,I,0,ACCROCHE,2018-01-01,RD30,39,2,DIFFUSEUR,Diffuseur,,,T,,69,ASF
EchA0089Pr541,2025-01-01,A0089,541,69,C,230.0,470392.0,833931.98,6525979.87,0.0,I,0,ACCROCHE,2018-01-01,RD307,40,4,DIFFUSEUR,Diffuseur,,,T,,69,APRR
EchA0089Pr543,2025-01-01,A0089,543,69,C,690.0,472852.0,835681.98,6527607.41,0.0,I,0,ACCROCHE,2018-01-01,RD306-RN6,41,4,DIFFUSEUR,Diffuseur,,,T,,69,APRR
EchA0089Pr544,2025-01-01,A0089,544,69,C,510.0,473672.0,836306.96,6527883.32,0.0,I,0,ACCROCHE,2018-01-01,A6-A89,,2,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,69,APRR
EchA0105Pr0,2025-01-01,A0105,0,77,C,0.0,0.0,671475.83,6839853.1,0.0,I,0,ACCROCHE,1994-01-01,Noeud du Val Ganisse,,2,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,77,APRR
EchA0105Pr0,2025-01-01,A0105,0,77,C,980.0,980.0,671967.98,6839016.13,0.0,I,0,ACCROCHE,1994-01-01,Evry-Gregy,11,2,DIFFUSEUR,Diffuseur,,,T,,77,APRR
EchA0105Pr2,2025-01-01,A0105,2,77,C,680.0,3236.0,672645.87,6836900.89,0.0,I,0,ACCROCHE,1994-01-01,Moissy-Cramayel,12,3,DIFFUSEUR,Diffuseur,,,F,"Diffuseurs 12, 12.a et 12.b imbriqu?s",77,APRR
EchA0105Pr2,2025-01-01,A0105,2,77,C,681.0,3237.0,672645.87,6836899.89,0.0,I,0,ACCROCHE,1994-01-01,Provins,12.b,1,DIFFUSEUR,Diffuseur,,,F,"Diffuseurs 12, 12.a et 12.b imbriqu?s",77,APRR
EchA0105Pr4,2025-01-01,A0105,4,77,C,700.0,5258.0,672858.49,6834897.3,0.0,I,0,ACCROCHE,1994-01-01,Reau,13,4,DIFFUSEUR,Diffuseur,,,T,,77,APRR
EchA0105Pr6,2025-01-01,A0105,6,77,C,840.0,7400.0,673110.0,6832778.71,0.0,I,0,ACCROCHE,1994-01-01,Noeud des Eprunes,,4,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,77,APRR
EchA0105Pr9,2025-01-01,A0105,9,77,C,70.0,9635.0,673392.16,6830531.37,0.0,I,0,ACCROCHE,1994-01-01,Vert-St.Denis,14,4,DIFFUSEUR,Diffuseur,,,T,,77,APRR
EchA0131Pr0,2025-01-01,A0131,0,27,C,153.0,153.0,526571.13,6922730.0,0.0,I,0,ACCROCHE,1994-07-01,A131-A13,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,65565,27,SAPN
EchA0131Pr1,2025-01-01,A0131,1,27,C,315.0,1315.0,525824.84,6923556.87,0.0,I,0,ACCROCHE,1994-07-01,Bourneville (28),28,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,65487,27,SAPN
EchA0131Pr9,2025-01-01,A0131,9,27,C,235.0,9235.0,522312.66,6930384.9,0.0,I,0,ACCROCHE,1994-07-01,Quillebeuf-sur-Seine (29),29,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,65494,27,SAPN
EchA0132Pr0,2025-01-01,A0132,0,14,C,689.0,689.0,496229.63,6914073.29,0.0,I,0,ACCROCHE,1977-07-01,Pont l'Eveque (1),1,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,65531,14,SAPN
EchA0132Pr1,2025-01-01,A0132,1,14,C,690.0,1690.0,495388.34,6914754.33,0.0,I,0,ACCROCHE,1977-07-01,Honfleur (2),2,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,65530,14,SAPN
EchA0132Pr5,2025-01-01,A0132,5,14,C,90.0,5090.0,492036.91,6916478.13,0.0,I,0,ACCROCHE,1977-07-01,A132-D677 (Canapville),,0,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,65478 DIR,14,SAPN
EchA0139Pr0,2025-01-01,A0139,1,76,C,-362.0,382.0,557972.01,6917858.18,0.0,I,0,ACCROCHE,1982-02-01,A139-A13,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,65534,76,SAPN
EchA0139Pr1,2025-01-01,A0139,1,76,C,780.0,1524.0,557241.55,6918380.08,0.0,I,0,ACCROCHE,1982-02-01,Les Essarts (1),1,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,65453 DIR,76,SAPN
EchA0139Pr2,2025-01-01,A0139,2,76,C,899.0,2643.0,557216.21,6919444.04,0.0,I,0,ACCROCHE,1982-02-01,A139-N138,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,65451,76,SAPN
EchA0140Pr0,2025-01-01,A0140,0,77,C,6.0,6.0,691462.17,6864350.85,0.0,I,0,ACCROCHE,1976-01-01,A140/A4,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,172,77,SANEF
EchA0140Pr3,2025-01-01,A0140,3,77,C,540.0,3672.0,691627.5,6867421.45,0.0,I,0,ACCROCHE,2008-01-01,Quincy-Voisins (1),1,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,227,77,SANEF
ECHA0150PR10D,2025-01-01,A0150,12,76,C,21.0,11268.0,552398.95,6938081.84,0.0,I,0,ACCROCHE,2015-01-01,Barentin,3,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,"OA au PR12,021",76,ALBEA
ECHA0150PR28D,2025-01-01,A0150,28,76,C,720.0,27970.0,541821.6,6949837.7,0.0,I,0,ACCROCHE,,Yvetot Est,4,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,"Diffuseur dans concession SAPN, cote mis en service en 2015",76,SAPN
EchA0150Pr28,2025-01-01,A0150,28,76,C,725.0,27975.0,541817.85,6949840.84,0.0,I,0,ACCROCHE,1996-05-25,Yvetot Est (4),4,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,65429,76,SAPN
EchA0150Pr32,2025-01-01,A0150,32,76,C,491.0,31741.0,539144.72,6951897.02,0.0,I,0,ACCROCHE,1996-05-24,A150-A29,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,65431,76,SAPN
EchA0151Pr6,2025-01-01,A0151,6,76,N,686.0,6620.0,558355.8,6940800.15,0.0,I,0,ACCROCHE,1999-07-30,Eslettes (1),1,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,65553 DIR et Sanef,76,SAPN
EchA0151Pr16,2025-01-01,A0151,16,76,C,337.0,16271.0,558793.13,6950258.85,0.0,I,0,ACCROCHE,1998-12-10,A151-A29,,8,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,65485,76,SAPN
EchA0151Pr17,2025-01-01,A0151,17,76,C,395.0,17329.0,558833.66,6951097.23,0.0,I,0,ACCROCHE,1999-07-30,Beautot (2),2,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,65552 DIR et Sanef,76,SAPN
EchA0154Pr0,2025-01-01,A0154,0,27,C,0.0,0.0,567380.37,6906867.61,0.0,I,0,ACCROCHE,1997-04-01,A154-A13,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,65537,27,SAPN
EchA0154Pr1,2025-01-01,A0154,1,27,C,228.0,1228.0,567913.26,6906063.11,0.0,I,0,ACCROCHE,1997-04-01,Val-de-Reuil (1),1,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,65543 1 bretelle vers A13 et non A154,27,SAPN
EchA0154Pr3,2025-01-01,A0154,3,27,C,538.0,3538.0,567374.59,6903869.99,0.0,I,0,ACCROCHE,1996-01-01,La Villette (2),2,2,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,F,65539,27,SAPN
EchA0154Pr4,2025-01-01,A0154,4,27,C,950.0,4950.0,567436.32,6902466.46,0.0,I,0,ACCROCHE,1996-01-01,Saint-Jean (3),3,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,65540,27,SAPN
EchA0154Pr7,2025-01-01,A0154,7,27,C,822.0,7822.0,566580.67,6899784.02,0.0,I,0,ACCROCHE,1996-01-01,Becdal (4),4,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,65465 DIR et Sanef,27,SAPN
EchA0311Pr27,2025-01-01,A0311,28,21,C,-100.0,165.0,853122.22,6683967.1,0.0,I,0,ACCROCHE,1974-01-01,Bifurcation de Gevrey,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,21,APRR
EchA0311Pr30,2025-01-01,A0311,30,21,C,520.0,2785.0,853766.58,6686291.82,0.0,I,0,ACCROCHE,1974-01-01,RD108,48,4,DIFFUSEUR,Diffuseur,,,T,,21,APRR
EchA0311Pr32,2025-01-01,A0311,32,21,C,200.0,4465.0,854199.18,6687879.25,0.0,I,0,ACCROCHE,1974-01-01,RD122A,47,3,DIFFUSEUR,Diffuseur,,,T,,21,APRR
EchA0314Pr0,2025-01-01,A0314,0,57,C,188.0,188.0,935348.59,6895874.9,0.0,I,0,ACCROCHE,1972-01-01,A314/D603,,1,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,122,57,SANEF
EchA0314Pr1,2025-01-01,A0314,1,57,C,796.0,1796.0,936728.8,6896737.69,0.0,I,0,ACCROCHE,1982-02-01,A314/A315,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,186,57,SANEF
EchA0314Pr3,2025-01-01,A0314,3,57,C,104.0,3104.0,938409.74,6896961.46,0.0,I,0,ACCROCHE,1982-02-01,A314/A4,,0,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,193,57,SANEF
EchA0315Pr0,2025-01-01,A0315,0,57,C,420.0,420.0,936884.21,6897686.22,0.0,I,0,ACCROCHE,1987-01-01,A315/A4,,0,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,196,57,SANEF
EchA0315Pr1,2025-01-01,A0315,1,57,C,778.0,1778.0,936432.17,6896678.3,0.0,I,0,ACCROCHE,1987-01-01,A315/A314,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,237,57,SANEF
EchA0315Pr2,2025-01-01,A0315,2,57,C,680.0,2680.0,936057.91,6895980.7,0.0,I,0,ACCROCHE,1987-01-01,A315/D603,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,121,57,SANEF
EchA0344Pr0,2025-01-01,A0344,0,51,C,0.0,0.0,769637.75,6905969.6,0.0,I,0,ACCROCHE,1976-01-01,Reims Centre - Tinqueux (22),22,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,48,51,SANEF
EchA0344Pr0+549,2025-01-01,A0344,0,51,C,549.0,549.0,770139.45,6906175.24,0.0,I,0,ACCROCHE,1976-01-01,Reims Centre - Tinqueux (16.1),16.1,3,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,86,51,SANEF
EchA0344Pr1,2025-01-01,A0344,1,51,C,338.0,1338.0,770836.47,6906511.23,0.0,I,0,ACCROCHE,1976-01-01,Reims - Tinqueux,,5,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,211,51,SANEF
EchA0344Pr4,2025-01-01,A0344,4,51,C,706.0,4706.0,774123.95,6906339.65,0.0,I,0,ACCROCHE,1976-01-01,Reims - Centre,,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,84,51,SANEF
EchA0344Pr5,2025-01-01,A0344,5,51,C,873.0,5873.0,774941.15,6905517.38,0.0,I,0,ACCROCHE,1976-01-01,Reims - Cathedrale,,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,85,51,SANEF
EchA0344Pr7,2025-01-01,A0344,7,51,C,329.0,7329.0,775774.39,6904312.91,0.0,I,0,ACCROCHE,1976-01-01,Reims - St Remi,,5,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,225,51,SANEF
EchA0344Pr9+538,2025-01-01,A0344,9,51,C,538.0,9538.0,777624.83,6903183.12,0.0,I,0,ACCROCHE,1976-01-01,Reims - Cormontreuil,,8,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,70,51,SANEF
EchA0344Pr9,2025-01-01,A0344,9,51,C,545.0,9545.0,777630.33,6903178.92,0.0,I,0,ACCROCHE,1976-01-01,A344/A34 Cormontreuil,,8,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,49,51,SANEF
EchA0355Pr26,2025-01-01,A0355,26,67,C,626.0,24987.0,1047896.46,6853441.12,0.0,I,0,ACCROCHE,2021-12-17,A355/A4,,2,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,231,67,ARCOS
EchA0391Pr0,2025-01-01,A0391,0,39,C,0.0,0.0,896011.87,6642640.91,0.0,I,0,ACCROCHE,1998-01-01,Noeud de Bersaillin,,4,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,39,APRR
EchA0391Pr1,2025-01-01,A0391,1,39,C,190.0,1190.0,896331.0,6641781.17,0.0,I,0,ACCROCHE,1998-01-01,RD192-Sellieres,7,2,DIFFUSEUR,Diffuseur,,,T,N? 7 sur A39,39,APRR
EchA0404Pr0,2025-01-01,A0404,0,01,C,0.0,0.0,895622.67,6562872.79,0.0,I,0,ACCROCHE,1997-01-01,Noeud de Maillat,,3,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,Sans compter les bretelles de la sortie N?8 imbriqu?e,01,APRR
EchA0404Pr5,2025-01-01,A0404,5,01,C,970.0,5970.0,897528.17,6567604.22,0.0,I,0,ACCROCHE,1997-01-01,Croix-Chalon,9,4,DIFFUSEUR,Diffuseur,,,T,,01,APRR
EchA0404Pr13,2025-01-01,A0404,13,01,C,810.0,13810.0,901728.54,6573806.42,0.0,I,0,ACCROCHE,1997-01-01,"Oyonnax-Sud,",10,4,DIFFUSEUR,Diffuseur,,,T,,01,APRR
EchA0404Pr17,2025-01-01,A0404,17,01,C,160.0,17160.0,902889.23,6576873.61,0.0,I,0,ACCROCHE,1997-01-01,"Oyonnax-Ouest,",11,4,DIFFUSEUR,Diffuseur,,,T,,01,APRR
EchA0404Pr18,2025-01-01,A0404,18,01,C,620.0,18620.0,903920.86,6577890.72,0.0,I,0,ACCROCHE,1997-01-01,"Oyonnax-Nord,",12,2,DIFFUSEUR,Diffuseur,,,T,,01,APRR
EchA0406Pr9,2025-01-01,A0406,0,01,C,228.0,228.0,846780.52,6579158.25,0.0,I,0,ACCROCHE,2011-01-01,A40-A406,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,01,APRR
EchA0406Pr3,2025-01-01,A0406,3,01,C,63.0,3063.0,844366.85,6578093.82,0.0,I,0,ACCROCHE,2011-01-01,Crottet-RD933,1,2,DIFFUSEUR,Diffuseur,,,T,,01,APRR
EchA0406Pr9,2025-01-01,A0406,9,71,C,289.0,9289.0,838829.7,6576876.55,0.0,I,0,ACCROCHE,2011-01-01,Varennes-Les-Macon,2,4,DIFFUSEUR,Diffuseur,,,T,,71,APRR
EchA0410Pr139+780,2025-01-01,A0410,140,74,C,-220.0,280.0,942104.53,6548086.77,0.0,I,0,ACCROCHE,,A41N-A410,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,74,AREA
EchA0410Pr158,2025-01-01,A0410,158,74,C,830.0,19330.0,954263.5,6558085.6,0.0,I,0,ACCROCHE,,La Roche sur Foron,19,4,DIFFUSEUR,Diffuseur,,,T,,74,AREA
EchA0410Pr165+2,2025-01-01,A0410,165,74,C,2.0,25502.0,956840.93,6563060.97,0.0,I,0,ACCROCHE,,Bifurcation de Scientrier,,2,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,74,AREA
ECHA-A411-E14.1-000623-0001,2025-01-01,A0411,0,74,C,623.0,623.0,948354.33,6569913.86,0.0,I,0,ACCROCHE,,Echangeur No14.1 Gaillard,14.1,2,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,F,,74,ATMB
EchA0430Pr125+300,2025-01-01,A0430,125,73,C,300.0,300.0,951057.44,6501407.42,0.0,I,0,ACCROCHE,,Bifurcation de Chamousset,,2,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,73,AREA
EchA0430Pr135+949,2025-01-01,A0430,135,73,C,949.0,10949.0,958564.06,6508068.36,0.0,I,0,ACCROCHE,,Frontenex,24,2,DIFFUSEUR,Diffuseur,,,F,,73,AREA
EchA0432Pr0,2025-01-01,A0432,0,01,C,0.0,0.0,847787.18,6531533.7,0.0,I,0,ACCROCHE,2011-01-01,A46-A432,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,01,APRR
EchA0432Pr11,2025-01-01,A0432,11,01,C,500.0,11500.0,857310.49,6527822.42,0.0,I,0,ACCROCHE,1991-01-01,Noeud de La Boisse,,6,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,01,APRR
EchA0432Pr20,2025-01-01,A0432,20,38,C,690.0,20690.0,862056.66,6520636.52,0.0,I,0,ACCROCHE,1991-01-01,RD 517,3,4,DIFFUSEUR,Diffuseur,,,T,,38,APRR
EchA0432Pr29,2025-01-01,A0432,29,69,C,930.0,29930.0,861665.35,6512536.94,0.0,I,0,ACCROCHE,2003-01-01,RD 29,4,2,DIFFUSEUR,Diffuseur,,,T,,69,APRR
EchA0432Pr30,2025-01-01,A0432,30,69,C,980.0,30980.0,860661.13,6512290.11,0.0,I,0,ACCROCHE,2003-01-01,bretelle de Satolas,5,2,DIFFUSEUR,Diffuseur,,,T,,69,APRR
EchA0432Pr33,2025-01-01,A0432,33,69,C,790.0,33790.0,859357.33,6509984.58,0.0,I,0,ACCROCHE,,Bifurcation de St Exupery,,2,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,69,AREA
EchA0466Pr0,2025-01-01,A0466,0,69,C,0.0,0.0,836312.62,6537747.31,0.0,I,0,ACCROCHE,2015-01-01,A46-A466,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,69,APRR
EchA0466Pr5,2025-01-01,A0466,5,69,C,163.0,5000.0,834471.21,6533859.3,0.0,I,0,ACCROCHE,2015-01-01,A6-A466,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,F,,69,APRR
EchA0480Pr0+650,2025-01-01,A0480,0,38,C,650.0,650.0,910549.0,6460797.56,0.0,I,0,ACCROCHE,,Echangeur de Saint-Egreve,,0,BIFURCATION,N?ud autoroutier (Bifurcation),,,T,,38,AREA
EchA0500Pr0+810,2025-01-01,A0500,0,06,C,810.0,810.0,1052396.64,6303774.29,0.0,I,0,ACCROCHE,1992-05-25,Laghet,57,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,06,ESCOTA
EchA0501Pr2+793,2025-01-01,A0501,2,13,N,793.0,2793.0,908785.36,6248433.08,0.0,I,0,ACCROCHE,1974-08-29,Aubagne,7,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0520Pr2+290,2025-01-01,A0520,2,13,C,290.0,2290.0,913916.69,6255275.49,0.0,I,0,ACCROCHE,1974-08-29,Auriol,sans numero,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchangeurA0620Pr0,2025-01-01,A0620,0,31,C,0.0,0.0,572857.76,6284993.95,0.0,I,0,ACCROCHE,,Bifurcation A62/A620,33,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,31,ASF
EchangeurA0620Pr0-1,2025-01-01,A0620,0,31,C,614.0,614.0,572620.32,6284447.72,0.0,I,0,ACCROCHE,,Sesquieres,33,5,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0641Pr0,2025-01-01,A0641,0,40,C,580.0,580.0,368230.07,6277306.69,0.0,I,0,ACCROCHE,,RD 19,,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,40,ASF
EchangeurA0641Pr5,2025-01-01,A0641,5,40,C,848.0,5848.0,365930.22,6281508.41,0.0,I,0,ACCROCHE,,RN 117,,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,40,ASF
