,id_station_itinerance,periode,periode_h,nb_pdc,hs,inactif,sature,surcharge,actif,sature_h,surcharge_h,periode_iso
200,FRATLPFR00307,2025-05-28,8,23,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 08:00:00
201,FRATLPFR00307,2025-05-28,9,23,0.0,25.0,0.0,0.0,35.0,False,False,2025-05-28 09:00:00
202,FRATLPFR00307,2025-05-28,10,23,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 10:00:00
203,FRATLPFR00307,2025-05-28,11,23,0.0,5.0,0.0,0.0,55.0,False,False,2025-05-28 11:00:00
204,FRATLPFR00307,2025-05-28,12,23,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 12:00:00
205,FRATLPFR00307,2025-05-28,13,23,0.0,35.0,0.0,0.0,25.0,False,False,2025-05-28 13:00:00
206,FRATLPFR00307,2025-05-28,14,23,0.0,10.0,0.0,0.0,50.0,False,False,2025-05-28 14:00:00
207,FRATLPFR00307,2025-05-28,15,23,0.0,10.0,0.0,0.0,50.0,False,False,2025-05-28 15:00:00
208,FRATLPFR00307,2025-05-28,16,23,0.0,40.0,0.0,0.0,20.0,False,False,2025-05-28 16:00:00
209,FRATLPFR00307,2025-05-28,17,23,0.0,40.0,0.0,0.0,20.0,False,False,2025-05-28 17:00:00
210,FRATLPFR00307,2025-05-28,18,23,0.0,30.0,0.0,0.0,30.0,False,False,2025-05-28 18:00:00
211,FRATLPFR00307,2025-05-28,19,23,0.0,25.0,0.0,0.0,35.0,False,False,2025-05-28 19:00:00
212,FRATLPFR00307,2025-05-28,20,23,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 20:00:00
213,FRATLPFR00307,2025-05-28,21,23,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 21:00:00
214,FRATLPFR00307,2025-05-28,22,23,0.0,35.0,0.0,0.0,25.0,False,False,2025-05-28 22:00:00
215,FRATLPFR00307,2025-05-28,23,23,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
216,FRATLPFR00308,2025-05-28,0,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
217,FRATLPFR00308,2025-05-28,1,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
218,FRATLPFR00308,2025-05-28,2,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
219,FRATLPFR00308,2025-05-28,3,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
220,FRATLPFR00308,2025-05-28,4,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 04:00:00
221,FRATLPFR00308,2025-05-28,5,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 05:00:00
222,FRATLPFR00308,2025-05-28,6,42,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 06:00:00
223,FRATLPFR00308,2025-05-28,7,42,0.0,45.0,0.0,0.0,15.0,False,False,2025-05-28 07:00:00
